Type,Date,Member Number,Class,Amount
Credit Sale,26.10.2010,00957,Store Credit,"1,360.00"
Credit Sale,26.10.2010,01022,Store Credit,650.00
Credit Sale,26.10.2010,01077,Clinical Services,900.00
Credit Sale,26.10.2010,01167,Store Credit,"2,320.00"
Credit Sale,26.10.2010,01220,AIServices,"1,500.00"
Credit Sale,26.10.2010,01741,Store Credit,129.00
Credit Sale,26.10.2010,01800,Store Credit,"1,270.00"
Credit Sale,26.10.2010,01905,Clinical Services,"1,130.00"
Credit Sale,26.10.2010,01959,Store Credit,"1,420.00"
Credit Sale,26.10.2010,02250,Store Credit,"1,420.00"
Credit Sale,26.10.2010,02787,Store Credit,"1,270.00"
Credit Sale,26.10.2010,02838,Store Credit,910.00
Credit Sale,26.10.2010,02850,Store Credit,"5,020.00"
Credit Sale,26.10.2010,02858,Store Credit,"1,529.00"
Credit Sale,26.10.2010,02861,Store Credit,230.00
Credit Sale,26.10.2010,02897,Store Credit,910.00
Credit Sale,26.10.2010,02961,Store Credit,910.00
Credit Sale,26.10.2010,03149,Store Credit,190.00
Credit Sale,27.10.2010,00025,Store Credit,900.00
Credit Sale,27.10.2010,00234,Store Credit,450.00
Credit Sale,27.10.2010,00298,Store Credit,748.00
Credit Sale,27.10.2010,00680,Store Credit,"1,400.00"
Credit Sale,27.10.2010,00897,Clinical Services,"1,760.00"
Credit Sale,27.10.2010,01060,Store Credit,"1,400.00"
Credit Sale,27.10.2010,01141,Store Credit,130.00
Credit Sale,27.10.2010,01251,Clinical Services,"1,700.00"
Credit Sale,27.10.2010,01342,Store Credit,910.00
Credit Sale,27.10.2010,01523,Store Credit,230.00
Credit Sale,27.10.2010,01597,Store Credit,"16,500.00"
Credit Sale,27.10.2010,01621,Store Credit,295.00
Credit Sale,27.10.2010,01885,Store Credit,"1,270.00"
Credit Sale,27.10.2010,01994,AIServices,"7,000.00"
Credit Sale,27.10.2010,02018,Store Credit,"8,700.00"
Credit Sale,27.10.2010,02171,Store Credit,230.00
Credit Sale,27.10.2010,02226,Store Credit,630.00
Credit Sale,27.10.2010,02743,Store Credit,"1,100.00"
Credit Sale,27.10.2010,02746,Store Credit,"1,593.00"
Credit Sale,27.10.2010,02746,Store Credit,500.00
Credit Sale,27.10.2010,03019,Store Credit,120.00
Credit Sale,28.10.2010,00044,Store Credit,"1,270.00"
Credit Sale,28.10.2010,00096,Clinical Services,"1,100.00"
Credit Sale,28.10.2010,00231,Clinical Services,"1,600.00"
Credit Sale,28.10.2010,00233,AIServices,"1,000.00"
Credit Sale,28.10.2010,01030,Store Credit,745.00
Credit Sale,28.10.2010,01054,Store Credit,450.00
Credit Sale,28.10.2010,01070,Store Credit,"1,400.00"
Credit Sale,28.10.2010,01124,Clinical Services,"1,100.00"
Credit Sale,28.10.2010,01491,Store Credit,720.00
Credit Sale,28.10.2010,01529,Store Credit,450.00
Credit Sale,28.10.2010,01556,AIServices,"1,000.00"
Credit Sale,28.10.2010,01626,Clinical Services,"1,760.00"
Credit Sale,28.10.2010,01744,Store Credit,"1,270.00"
Credit Sale,28.10.2010,01763,AIServices,800.00
Credit Sale,28.10.2010,01905,Store Credit,945.00
Credit Sale,28.10.2010,02030,Store Credit,450.00
Credit Sale,28.10.2010,02144,Store Credit,450.00
Credit Sale,28.10.2010,02276,Store Credit,"1,400.00"
Credit Sale,28.10.2010,02380,Store Credit,"1,200.00"
Credit Sale,28.10.2010,02882,Store Credit,450.00
Credit Sale,28.10.2010,03174,Store Credit,"2,300.00"
Credit Sale,29.10.2010,00054,Clinical Services,"1,760.00"
Credit Sale,29.10.2010,00388,Store Credit,639.00
Credit Sale,29.10.2010,00751,AIServices,"1,000.00"
Credit Sale,29.10.2010,00995,Clinical Services,"2,790.00"
Credit Sale,29.10.2010,01124,Clinical Services,"1,700.00"
Credit Sale,29.10.2010,01167,AIServices,"1,000.00"
Credit Sale,29.10.2010,01251,Clinical Services,600.00
Credit Sale,29.10.2010,01763,Store Credit,193.00
Credit Sale,29.10.2010,01865,Store Credit,193.00
Credit Sale,29.10.2010,01994,Store Credit,"1,195.00"
Credit Sale,29.10.2010,01998,AIServices,"2,000.00"
Credit Sale,29.10.2010,02002,Store Credit,"1,270.00"
Credit Sale,29.10.2010,02208,Store Credit,650.00
Credit Sale,29.10.2010,02336,Store Credit,910.00
Credit Sale,29.10.2010,02442,Store Credit,378.00
Credit Sale,29.10.2010,02633,AIServices,"1,000.00"
Credit Sale,29.10.2010,02643,AIServices,"1,000.00"
Credit Sale,29.10.2010,02649,Store Credit,126.00
Credit Sale,29.10.2010,02676,Store Credit,"1,720.00"
Credit Sale,29.10.2010,02927,Store Credit,"1,850.00"
Credit Sale,29.10.2010,03124,Store Credit,193.00
Credit Sale,30.10.2010,00706,AIServices,800.00
Credit Sale,30.10.2010,01975,AIServices,"1,000.00"
Credit Sale,30.10.2010,02030,Store Credit,910.00
Credit Sale,30.10.2010,02170,Store Credit,129.00
Credit Sale,30.10.2010,02380,Store Credit,"3,600.00"
Credit Sale,30.10.2010,02533,AIServices,"1,000.00"
Credit Sale,30.10.2010,02583,AIServices,"1,000.00"
Credit Sale,31.10.2010,00751,Clinical Services,"1,000.00"
Credit Sale,01.11.2010,00214,Store Credit,"2,170.00"
Credit Sale,01.11.2010,00228,Store Credit,"12,120.00"
Credit Sale,01.11.2010,00578,Store Credit,"1,030.00"
Credit Sale,01.11.2010,00700,Store Credit,"1,999.00"
Credit Sale,01.11.2010,00710,Store Credit,"11,250.00"
Credit Sale,01.11.2010,00844,Store Credit,910.00
Credit Sale,01.11.2010,00897,Store Credit,"3,963.00"
Credit Sale,01.11.2010,00960,Store Credit,"4,710.00"
Credit Sale,01.11.2010,01110,Store Credit,126.00
Credit Sale,01.11.2010,01167,Store Credit,"4,063.00"
Credit Sale,01.11.2010,01712,Store Credit,"2,100.00"
Credit Sale,01.11.2010,01712,Store Credit,690.00
Credit Sale,01.11.2010,01975,Store Credit,"2,670.00"
Credit Sale,01.11.2010,01994,Store Credit,"6,478.00"
Credit Sale,01.11.2010,02000,Store Credit,"2,750.00"
Credit Sale,01.11.2010,02018,Store Credit,"1,623.00"
Credit Sale,01.11.2010,02062,Store Credit,"3,370.00"
Credit Sale,01.11.2010,02533,Store Credit,"1,420.00"
Credit Sale,01.11.2010,02543,Store Credit,"2,760.00"
Credit Sale,01.11.2010,02604,Store Credit,"3,538.00"
Credit Sale,01.11.2010,02612,Store Credit,900.00
Credit Sale,01.11.2010,02687,Store Credit,"1,565.00"
Credit Sale,01.11.2010,02743,Store Credit,"2,370.00"
Credit Sale,01.11.2010,02759,Store Credit,"1,270.00"
Credit Sale,01.11.2010,02841,Store Credit,"2,429.00"
Credit Sale,01.11.2010,02841,Store Credit,845.00
Credit Sale,01.11.2010,02850,Store Credit,"3,490.00"
Credit Sale,01.11.2010,02911,Store Credit,"1,300.00"
Credit Sale,01.11.2010,03165,Store Credit,"2,998.00"
Credit Sale,02.11.2010,00029,Store Credit,"5,730.00"
Credit Sale,02.11.2010,00029,Store Credit,620.00
Credit Sale,02.11.2010,00044,Store Credit,"5,080.00"
Credit Sale,02.11.2010,01770,Store Credit,910.00
Credit Sale,02.11.2010,01770,Store Credit,129.00
Credit Sale,02.11.2010,01975,Store Credit,"2,838.00"
Credit Sale,02.11.2010,02604,Store Credit,460.00
Credit Sale,02.11.2010,02999,Store Credit,"1,488.00"
Credit Sale,03.11.2010,00026,Store Credit,"1,528.00"
Credit Sale,03.11.2010,00034,Store Credit,910.00
Credit Sale,03.11.2010,00056,Store Credit,"2,309.00"
Credit Sale,03.11.2010,01501,Store Credit,"1,720.00"
Credit Sale,03.11.2010,01962,Store Credit,170.00
Credit Sale,03.11.2010,02075,Store Credit,"7,320.00"
Credit Sale,03.11.2010,02633,Store Credit,"1,740.00"
Credit Sale,04.11.2010,00547,Store Credit,900.00
Credit Sale,04.11.2010,01165,Store Credit,295.00
Credit Sale,04.11.2010,01224,Store Credit,"1,440.00"
Credit Sale,04.11.2010,01580,Store Credit,"1,650.00"
Credit Sale,04.11.2010,01749,Store Credit,"1,420.00"
Credit Sale,05.11.2010,00388,Store Credit,"2,850.00"
Credit Sale,05.11.2010,00751,Store Credit,"1,270.00"
Credit Sale,05.11.2010,01763,Store Credit,"1,933.00"
Credit Sale,05.11.2010,02801,Store Credit,"1,270.00"
Credit Sale,05.11.2010,02846,Store Credit,"1,736.00"
Credit Sale,06.11.2010,00034,Store Credit,"3,790.00"
Credit Sale,06.11.2010,01044,Store Credit,"2,820.00"
Credit Sale,06.11.2010,01413,Store Credit,"2,750.00"
Credit Sale,06.11.2010,02313,Store Credit,"9,163.00"
Credit Sale,06.11.2010,02650,Store Credit,"1,720.00"
Credit Sale,06.11.2010,02759,Store Credit,"1,270.00"
Credit Sale,06.11.2010,02941,Store Credit,"1,750.00"
Credit Sale,07.11.2010,01905,Store Credit,"1,050.00"
Credit Sale,08.11.2010,00234,Store Credit,850.00
Credit Sale,08.11.2010,02062,Store Credit,"1,700.00"
Credit Sale,09.11.2010,00710,Store Credit,823.00
Credit Sale,09.11.2010,01167,Store Credit,"3,220.00"
Credit Sale,10.11.2010,00605,Store Credit,"2,250.00"
Credit Sale,10.11.2010,01712,Store Credit,"1,330.00"
Credit Sale,11.11.2010,00388,Store Credit,487.00
Credit Sale,11.11.2010,00746,Store Credit,"1,750.00"
Credit Sale,11.11.2010,00751,Store Credit,"4,660.00"
Credit Sale,11.11.2010,01597,Store Credit,"22,673.00"
Credit Sale,11.11.2010,02610,Store Credit,"1,650.00"
Credit Sale,11.11.2010,02724,Store Credit,"3,070.00"
Credit Sale,11.11.2010,02724,Store Credit,"2,300.00"
Credit Sale,11.11.2010,02743,Store Credit,"2,320.00"
Credit Sale,12.11.2010,00258,Store Credit,823.00
Credit Sale,13.11.2010,00109,Store Credit,"1,870.00"
Credit Sale,13.11.2010,01262,Store Credit,898.00
Credit Sale,13.11.2010,01992,Store Credit,"1,080.00"
Credit Sale,13.11.2010,02000,Store Credit,"3,440.00"
Credit Sale,13.11.2010,02062,Store Credit,906.00
Credit Sale,13.11.2010,02850,Store Credit,"3,290.00"
Credit Sale,13.11.2010,02911,Store Credit,"2,380.00"
Credit Sale,13.11.2010,02911,Store Credit,513.00
Credit Sale,14.11.2010,01989,Store Credit,"2,860.00"
Credit Sale,15.11.2010,00258,Store Credit,"1,650.00"
Credit Sale,15.11.2010,01167,Store Credit,"3,220.00"
Credit Sale,15.11.2010,01580,Store Credit,255.00
Credit Sale,15.11.2010,02425,Store Credit,298.00
Credit Sale,11/15/10,00339,Store Credit,"2,793.00"
Credit Sale,11/15/10,00577,Store Credit,"1,070.00"
Credit Sale,11/15/10,00706,AIServices,600.00
Credit Sale,11/15/10,00897,Store Credit,"2,640.00"
Credit Sale,11/15/10,01022,Store Credit,"1,070.00"
Credit Sale,11/15/10,01024,Store Credit,"2,330.00"
Credit Sale,11/15/10,01118,Store Credit,"2,550.00"
Credit Sale,11/15/10,01163,Store Credit,460.00
Credit Sale,11/15/10,01303,Store Credit,"2,050.00"
Credit Sale,11/15/10,01369,AIServices,600.00
Credit Sale,11/15/10,01687,Store Credit,"1,250.00"
Credit Sale,11/15/10,01789,Clinical Services,200.00
Credit Sale,11/15/10,01818,Store Credit,"1,420.00"
Credit Sale,11/15/10,01994,Store Credit,"7,360.00"
Credit Sale,11/15/10,01998,Store Credit,"3,840.00"
Credit Sale,11/15/10,02120,Store Credit,295.00
Credit Sale,11/15/10,02170,Store Credit,"1,420.00"
Credit Sale,11/15/10,02194,Store Credit,420.00
Credit Sale,11/15/10,02276,Store Credit,420.00
Credit Sale,11/15/10,02313,Clinical Services,"1,200.00"
Credit Sale,11/15/10,02336,Store Credit,510.00
Credit Sale,11/15/10,02336,Store Credit,193.00
Credit Sale,11/15/10,02380,Store Credit,"4,460.00"
Credit Sale,11/15/10,02583,Store Credit,"3,480.00"
Credit Sale,11/15/10,02846,Store Credit,"1,040.00"
Credit Sale,11/15/10,02876,Clinical Services,"2,760.00"
Credit Sale,11/15/10,02957,Store Credit,840.00
Credit Sale,11/15/10,03182,Store Credit,"1,300.00"
Credit Sale,11/16/10,00048,Store Credit,650.00
Credit Sale,11/16/10,00320,Store Credit,650.00
Credit Sale,11/16/10,00407,Store Credit,"1,270.00"
Credit Sale,11/16/10,00440,Store Credit,645.00
Credit Sale,11/16/10,00716,Store Credit,"1,270.00"
Credit Sale,11/16/10,00954,Store Credit,420.00
Credit Sale,11/16/10,01012,Store Credit,280.00
Credit Sale,11/16/10,01119,Store Credit,"2,348.00"
Credit Sale,11/16/10,01144,Store Credit,"1,070.00"
Credit Sale,11/16/10,01233,Store Credit,380.00
Credit Sale,11/16/10,01542,Store Credit,650.00
Credit Sale,11/16/10,01712,Store Credit,"1,270.00"
Credit Sale,11/16/10,01778,Store Credit,550.00
Credit Sale,11/16/10,01827,Store Credit,420.00
Credit Sale,11/16/10,01850,Store Credit,"2,340.00"
Credit Sale,11/16/10,01895,Store Credit,420.00
Credit Sale,11/16/10,01989,Store Credit,650.00
Credit Sale,11/16/10,02161,Clinical Services,600.00
Credit Sale,11/16/10,02250,Store Credit,420.00
Credit Sale,11/16/10,02478,Store Credit,"1,270.00"
Credit Sale,11/16/10,02543,Store Credit,380.00
Credit Sale,11/16/10,02633,Store Credit,"1,250.00"
Credit Sale,11/16/10,02649,Store Credit,298.00
Credit Sale,11/16/10,02664,Store Credit,"1,270.00"
Credit Sale,11/16/10,02671,Store Credit,650.00
Credit Sale,11/16/10,02722,Store Credit,420.00
Credit Sale,11/16/10,02743,Store Credit,"1,840.00"
Credit Sale,11/16/10,02745,Store Credit,193.00
Credit Sale,11/16/10,02745,Store Credit,"1,565.00"
Credit Sale,11/16/10,02787,Store Credit,"1,545.00"
Credit Sale,11/16/10,02855,Store Credit,"1,270.00"
Credit Sale,11/16/10,02882,Store Credit,"4,095.00"
Credit Sale,11/16/10,03019,Store Credit,"1,400.00"
Credit Sale,11/16/10,03184,Store Credit,541.00
Credit Sale,11/17/10,00585,AIServices,600.00
Credit Sale,11/17/10,01163,Store Credit,298.00
Credit Sale,11/17/10,01226,AIServices,"1,000.00"
Credit Sale,11/17/10,01274,Clinical Services,"1,000.00"
Credit Sale,11/17/10,02380,AIServices,"1,000.00"
Credit Sale,11/17/10,02390,Store Credit,"1,420.00"
Credit Sale,11/17/10,02425,Store Credit,298.00
Credit Sale,11/17/10,03192,Store Credit,"1,250.00"
Credit Sale,11/18/10,00152,Store Credit,"2,540.00"
Credit Sale,11/18/10,00165,Store Credit,"1,100.00"
Credit Sale,11/18/10,00250,Store Credit,"1,100.00"
Credit Sale,11/18/10,00388,Store Credit,189.00
Credit Sale,11/18/10,00388,Store Credit,230.00
Credit Sale,11/18/10,00454,Store Credit,"1,420.00"
Credit Sale,11/18/10,00710,AIServices,600.00
Credit Sale,11/18/10,00776,Store Credit,"1,910.00"
Credit Sale,11/18/10,00957,Store Credit,680.00
Credit Sale,11/18/10,01167,Store Credit,"2,950.00"
Credit Sale,11/18/10,01258,Store Credit,295.00
Credit Sale,11/18/10,01265,Store Credit,"1,680.00"
Credit Sale,11/18/10,01303,Store Credit,"1,070.00"
Credit Sale,11/18/10,01340,Store Credit,"1,100.00"
Credit Sale,11/18/10,01349,Store Credit,567.00
Credit Sale,11/18/10,01519,Store Credit,"1,565.00"
Credit Sale,11/18/10,01628,Store Credit,"1,640.00"
Credit Sale,11/18/10,01696,Store Credit,"1,270.00"
Credit Sale,11/18/10,01702,Store Credit,270.00
Credit Sale,11/18/10,01748,Clinical Services,800.00
Credit Sale,11/18/10,02000,Store Credit,"1,100.00"
Credit Sale,11/18/10,02046,Store Credit,420.00
Credit Sale,11/18/10,02093,Store Credit,189.00
Credit Sale,11/18/10,02113,Store Credit,"1,420.00"
Credit Sale,11/18/10,02177,Store Credit,"1,420.00"
Credit Sale,11/18/10,02220,Store Credit,129.00
Credit Sale,11/18/10,02221,Store Credit,129.00
Credit Sale,11/18/10,02313,Clinical Services,550.00
Credit Sale,11/18/10,02412,Store Credit,"2,760.00"
Credit Sale,11/18/10,02583,AIServices,"1,000.00"
Credit Sale,11/18/10,02583,AIServices,"1,000.00"
Credit Sale,11/18/10,02672,Store Credit,"1,379.00"
Credit Sale,11/18/10,02706,Store Credit,420.00
Credit Sale,11/18/10,02729,Store Credit,"1,495.00"
Credit Sale,11/18/10,02782,Store Credit,"2,070.00"
Credit Sale,11/18/10,03006,Clinical Services,500.00
Credit Sale,11/18/10,03041,Store Credit,380.00
Credit Sale,11/18/10,03062,Store Credit,700.00
Credit Sale,11/19/10,00083,Store Credit,420.00
Credit Sale,11/19/10,00579,Store Credit,"1,270.00"
Credit Sale,11/19/10,01124,Clinical Services,600.00
Credit Sale,11/19/10,01136,Store Credit,"2,320.00"
Credit Sale,11/19/10,01385,AIServices,600.00
Credit Sale,11/19/10,01732,Store Credit,298.00
Credit Sale,11/19/10,01763,Store Credit,193.00
Credit Sale,11/19/10,01787,Store Credit,"1,490.00"
Credit Sale,11/19/10,02018,Clinical Services,600.00
Credit Sale,11/19/10,02062,Store Credit,"3,375.00"
Credit Sale,11/19/10,02310,Store Credit,"1,690.00"
Credit Sale,11/19/10,02364,Store Credit,129.00
Credit Sale,11/19/10,02442,Store Credit,298.00
Credit Sale,11/19/10,02496,Store Credit,650.00
Credit Sale,11/19/10,02496,Store Credit,"1,270.00"
Credit Sale,11/19/10,02531,Store Credit,675.00
Credit Sale,11/19/10,02549,Store Credit,650.00
Credit Sale,11/19/10,02724,Store Credit,"3,480.00"
Credit Sale,11/19/10,02795,Store Credit,650.00
Credit Sale,11/19/10,02852,Store Credit,"1,300.00"
Credit Sale,11/19/10,02892,Store Credit,193.00
Credit Sale,11/19/10,02935,Store Credit,650.00
Credit Sale,11/19/10,02966,Store Credit,"3,890.00"
Credit Sale,11/19/10,03140,Store Credit,650.00
Credit Sale,11/19/10,03174,Store Credit,650.00
Credit Sale,11/19/10,03185,Store Credit,220.00
Credit Sale,11/20/10,00627,Clinical Services,500.00
Credit Sale,11/20/10,00710,AIServices,600.00
Credit Sale,11/20/10,00710,AIServices,600.00
Credit Sale,11/20/10,00942,Store Credit,298.00
Credit Sale,11/20/10,01070,Store Credit,"2,540.00"
Credit Sale,11/20/10,01167,Clinical Services,"1,100.00"
Credit Sale,11/20/10,01274,AIServices,600.00
Credit Sale,11/20/10,01421,Store Credit,"2,500.00"
Credit Sale,11/20/10,01937,Store Credit,"1,250.00"
Credit Sale,11/20/10,01960,Store Credit,"1,420.00"
Credit Sale,11/20/10,01975,Store Credit,129.00
Credit Sale,11/20/10,01994,AIServices,"1,000.00"
Credit Sale,11/20/10,02170,Store Credit,"1,950.00"
Credit Sale,11/20/10,02496,Store Credit,"1,690.00"
Credit Sale,11/20/10,02533,Store Credit,"1,540.00"
Credit Sale,11/20/10,02573,Store Credit,"1,270.00"
Credit Sale,11/20/10,02603,Store Credit,"1,270.00"
Credit Sale,11/20/10,02633,Store Credit,"1,270.00"
Credit Sale,11/21/10,00010,Clinical Services,"1,350.00"
Credit Sale,11/21/10,00057,Store Credit,650.00
Credit Sale,11/21/10,00363,Store Credit,193.00
Credit Sale,11/21/10,00502,Store Credit,650.00
Credit Sale,11/21/10,00577,Store Credit,"1,490.00"
Credit Sale,11/21/10,00687,Store Credit,"2,200.00"
Credit Sale,11/21/10,00768,Store Credit,"1,400.00"
Credit Sale,11/21/10,00775,Store Credit,"1,640.00"
Credit Sale,11/21/10,01118,Clinical Services,"3,100.00"
Credit Sale,11/21/10,01163,Store Credit,380.00
Credit Sale,11/21/10,01310,Store Credit,"2,540.00"
Credit Sale,11/21/10,01342,Store Credit,"1,100.00"
Credit Sale,11/21/10,01501,Store Credit,"1,690.00"
Credit Sale,11/21/10,01520,Store Credit,193.00
Credit Sale,11/21/10,01553,Store Credit,"1,400.00"
Credit Sale,11/21/10,01612,Store Credit,"1,400.00"
Credit Sale,11/21/10,01863,Store Credit,420.00
Credit Sale,11/21/10,01989,Store Credit,"1,900.00"
Credit Sale,11/21/10,02018,Store Credit,"4,200.00"
Credit Sale,11/21/10,02086,Store Credit,"1,250.00"
Credit Sale,11/21/10,02184,Store Credit,"1,100.00"
Credit Sale,11/21/10,02298,Store Credit,840.00
Credit Sale,11/21/10,02604,Store Credit,298.00
Credit Sale,11/21/10,02691,Store Credit,193.00
Credit Sale,11/21/10,02850,Store Credit,"1,610.00"
Credit Sale,11/21/10,02978,Store Credit,129.00
Credit Sale,11/21/10,02992,Store Credit,"1,400.00"
Credit Sale,11/21/10,03006,Store Credit,"3,760.00"
Credit Sale,11/21/10,03136,Store Credit,650.00
Credit Sale,11/22/10,00240,Store Credit,55.00
Credit Sale,11/22/10,00311,Store Credit,"3,020.00"
Credit Sale,11/22/10,00635,Store Credit,"1,400.00"
Credit Sale,11/22/10,00655,Store Credit,"2,065.00"
Credit Sale,11/22/10,01259,Store Credit,"2,520.00"
Credit Sale,11/22/10,01265,Store Credit,"1,715.00"
Credit Sale,11/22/10,01345,Store Credit,"2,665.00"
Credit Sale,11/22/10,01526,Store Credit,650.00
Credit Sale,11/22/10,01580,Clinical Services,"1,100.00"
Credit Sale,11/22/10,02062,Clinical Services,"1,300.00"
Credit Sale,11/22/10,02062,Store Credit,298.00
Credit Sale,11/22/10,02117,Store Credit,295.00
Credit Sale,11/22/10,02276,Store Credit,"1,270.00"
Credit Sale,11/22/10,02277,Store Credit,295.00
Credit Sale,11/22/10,02380,Store Credit,"3,810.00"
Credit Sale,11/22/10,02407,Store Credit,295.00
Credit Sale,11/22/10,02411,Store Credit,298.00
Credit Sale,11/22/10,02650,Store Credit,"1,568.00"
Credit Sale,11/22/10,02654,Store Credit,"2,110.00"
Credit Sale,11/22/10,02776,Store Credit,"1,400.00"
Credit Sale,11/22/10,02876,Clinical Services,"4,300.00"
Credit Sale,11/22/10,02892,Clinical Services,600.00
Credit Sale,11/22/10,02957,Store Credit,"1,820.00"
Credit Sale,11/22/10,03165,Store Credit,"1,330.00"
Credit Sale,11/23/10,00029,Store Credit,910.00
Credit Sale,11/23/10,00214,Store Credit,500.00
Credit Sale,11/23/10,00214,Store Credit,"1,379.00"
