Type,Date,Member Number,Class,Route,Amount,,
Credit Sale,15.10.2010,02583,Store Credit,R009,"3,480.00",,
Credit Sale,15.10.2010,02846,Store Credit,R012,"1,040.00",,
Credit Sale,15.10.2010,02876,Clinical Services,,"2,760.00",,
Credit Sale,15.10.2010,02957,Store Credit,R019,840.00,,
Credit Sale,15.10.2010,03182,Store Credit,R007,"1,300.00",,
Credit Sale,16.10.2010,00048,Store Credit,R002,650.00,,
Credit Sale,16.10.2010,00320,Store Credit,R028,650.00,,
Credit Sale,16.10.2010,00407,Store Credit,R028,"1,270.00",,
Credit Sale,16.10.2010,00440,Store Credit,R014,645.00,,
Credit Sale,16.10.2010,00716,Store Credit,R002,"1,270.00",,
Credit Sale,16.10.2010,00954,Store Credit,R011,420.00,,
Credit Sale,16.10.2010,01012,Store Credit,R002,280.00,,
Credit Sale,16.10.2010,01119,Store Credit,R002,"2,348.00",,
Credit Sale,16.10.2010,01144,Store Credit,R002,"1,070.00",,
Credit Sale,16.10.2010,01233,Store Credit,R014,380.00,,
Credit Sale,16.10.2010,01542,Store Credit,R002,650.00,,
Credit Sale,16.10.2010,01712,Store Credit,R001,"1,270.00",,
Credit Sale,16.10.2010,01778,Store Credit,R002,550.00,,
Credit Sale,16.10.2010,01827,Store Credit,R028,420.00,,
Credit Sale,16.10.2010,01850,Store Credit,R002,"2,340.00",,
Credit Sale,16.10.2010,01895,Store Credit,R011,420.00,,
Credit Sale,16.10.2010,01989,Store Credit,R009,650.00,,
Credit Sale,16.10.2010,02161,Clinical Services,,600.00,,
Credit Sale,16.10.2010,02250,Store Credit,R019,420.00,,
Credit Sale,16.10.2010,02478,Store Credit,R028,"1,270.00",,
Credit Sale,16.10.2010,02543,Store Credit,R007,380.00,,
Credit Sale,16.10.2010,02633,Store Credit,R017,"1,250.00",,
Credit Sale,16.10.2010,02649,Store Credit,R028,298.00,,
Credit Sale,16.10.2010,02664,Store Credit,R019,"1,270.00",,
Credit Sale,16.10.2010,02671,Store Credit,R011,650.00,,
Credit Sale,16.10.2010,02722,Store Credit,R028,420.00,,
Credit Sale,16.10.2010,02743,Store Credit,R011,"1,840.00",,
Credit Sale,16.10.2010,02745,Store Credit,R028,193.00,,
Credit Sale,16.10.2010,02745,Store Credit,R028,"1,565.00",,
Credit Sale,16.10.2010,02787,Store Credit,R017,"1,545.00",,
Credit Sale,16.10.2010,02855,Store Credit,R004,"1,270.00",,
Credit Sale,16.10.2010,02882,Store Credit,R028,"4,095.00",,
Credit Sale,16.10.2010,03019,Store Credit,R022,"1,400.00",,
Credit Sale,16.10.2010,03184,Store Credit,R015,541.00,,
Credit Sale,17.10.2010,00585,AIServices,,600.00,,
Credit Sale,17.10.2010,01163,Store Credit,R020,298.00,,
Credit Sale,17.10.2010,01226,AIServices,,"1,000.00",,
Credit Sale,17.10.2010,01274,Clinical Services,,"1,000.00",,
Credit Sale,17.10.2010,02380,AIServices,,"1,000.00",,
Credit Sale,17.10.2010,02390,Store Credit,R016,"1,420.00",,
Credit Sale,17.10.2010,02425,Store Credit,R017,298.00,,
Credit Sale,17.10.2010,03192,Store Credit,R017,"1,250.00",,
Credit Sale,18.10.2010,00152,Store Credit,R002,"2,540.00",,
Credit Sale,18.10.2010,00165,Store Credit,R005,"1,100.00",,
Credit Sale,18.10.2010,00250,Store Credit,R017,"1,100.00",,
Credit Sale,18.10.2010,00388,Store Credit,R001,189.00,,
Credit Sale,18.10.2010,00388,Store Credit,R001,230.00,,
Credit Sale,18.10.2010,00454,Store Credit,R009,"1,420.00",,
Credit Sale,18.10.2010,00710,AIServices,,600.00,,
Credit Sale,18.10.2010,00776,Store Credit,R001,"1,910.00",,
Credit Sale,18.10.2010,00957,Store Credit,R003,680.00,,
Credit Sale,18.10.2010,01167,Store Credit,R001,"2,950.00",,
Credit Sale,18.10.2010,01258,Store Credit,R004,295.00,,
Credit Sale,18.10.2010,01265,Store Credit,R016,"1,680.00",,
Credit Sale,18.10.2010,01303,Store Credit,R007,"1,070.00",,
Credit Sale,18.10.2010,01340,Store Credit,R003,"1,100.00",,
Credit Sale,18.10.2010,01349,Store Credit,R016,567.00,,
Credit Sale,18.10.2010,01519,Store Credit,R004,"1,565.00",,
Credit Sale,18.10.2010,01628,Store Credit,R011,"1,640.00",,
Credit Sale,18.10.2010,01696,Store Credit,R017,"1,270.00",,
Credit Sale,18.10.2010,01702,Store Credit,R019,270.00,,
Credit Sale,18.10.2010,01748,Clinical Services,,800.00,,
Credit Sale,18.10.2010,02000,Store Credit,R004,"1,100.00",,
Credit Sale,18.10.2010,02046,Store Credit,R002,420.00,,
Credit Sale,18.10.2010,02093,Store Credit,R017,189.00,,
Credit Sale,18.10.2010,02113,Store Credit,R006,"1,420.00",,
Credit Sale,18.10.2010,02177,Store Credit,R016,"1,420.00",,
Credit Sale,18.10.2010,02220,Store Credit,R022,129.00,,
Credit Sale,18.10.2010,02221,Store Credit,R019,129.00,,
Credit Sale,18.10.2010,02313,Clinical Services,,550.00,,
Credit Sale,18.10.2010,02412,Store Credit,R007,"2,760.00",,
Credit Sale,18.10.2010,02583,AIServices,,"1,000.00",,
Credit Sale,18.10.2010,02583,AIServices,,"1,000.00",,
Credit Sale,18.10.2010,02672,Store Credit,R009,"1,379.00",,
Credit Sale,18.10.2010,02706,Store Credit,R002,420.00,,
Credit Sale,18.10.2010,02729,Store Credit,R002,"1,495.00",,
Credit Sale,18.10.2010,02782,Store Credit,R006,"2,070.00",,
Credit Sale,18.10.2010,03006,Clinical Services,,500.00,,
Credit Sale,18.10.2010,03041,Store Credit,R023,380.00,,
Credit Sale,18.10.2010,03062,Store Credit,R011,700.00,,
Credit Sale,19.10.2010,00083,Store Credit,R001,420.00,,
Credit Sale,19.10.2010,00579,Store Credit,R002,"1,270.00",,
Credit Sale,19.10.2010,01124,Clinical Services,,600.00,,
Credit Sale,19.10.2010,01136,Store Credit,R001,"2,320.00",,
Credit Sale,19.10.2010,01385,AIServices,,600.00,,
Credit Sale,19.10.2010,01732,Store Credit,R017,298.00,,
Credit Sale,19.10.2010,01763,Store Credit,R001,193.00,,
Credit Sale,19.10.2010,01787,Store Credit,R002,"1,490.00",,
Credit Sale,19.10.2010,02018,Clinical Services,,600.00,,
Credit Sale,19.10.2010,02062,Store Credit,R007,"3,375.00",,
Credit Sale,19.10.2010,02310,Store Credit,R002,"1,690.00",,
Credit Sale,19.10.2010,02364,Store Credit,R019,129.00,,
Credit Sale,19.10.2010,02442,Store Credit,R015,298.00,,
Credit Sale,19.10.2010,02496,Store Credit,R019,650.00,,
Credit Sale,19.10.2010,02496,Store Credit,R019,"1,270.00",,
Credit Sale,19.10.2010,02531,Store Credit,R023,675.00,,
Credit Sale,19.10.2010,02549,Store Credit,R011,650.00,,
Credit Sale,19.10.2010,02724,Store Credit,R001,"3,480.00",,
Credit Sale,19.10.2010,02795,Store Credit,R028,650.00,,
Credit Sale,19.10.2010,02852,Store Credit,R002,"1,300.00",,
Credit Sale,19.10.2010,02892,Store Credit,R028,193.00,,
Credit Sale,19.10.2010,02935,Store Credit,R028,650.00,,
Credit Sale,19.10.2010,02966,Store Credit,R017,"3,890.00",,
Credit Sale,19.10.2010,03140,Store Credit,R028,650.00,,
Credit Sale,19.10.2010,03174,Store Credit,R028,650.00,,
Credit Sale,19.10.2010,03185,Store Credit,R022,220.00,,
Credit Sale,20.10.2010,00627,Clinical Services,,500.00,,
Credit Sale,20.10.2010,00710,AIServices,,600.00,,
Credit Sale,20.10.2010,00710,AIServices,,600.00,,
Credit Sale,20.10.2010,00942,Store Credit,R005,298.00,,
Credit Sale,20.10.2010,01070,Store Credit,R028,"2,540.00",,
Credit Sale,20.10.2010,01167,Clinical Services,,"1,100.00",,
Credit Sale,20.10.2010,01274,AIServices,,600.00,,
Credit Sale,20.10.2010,01421,Store Credit,R009,"2,500.00",,
Credit Sale,20.10.2010,01937,Store Credit,R009,"1,250.00",,
Credit Sale,20.10.2010,01960,Store Credit,R016,"1,420.00",,
Credit Sale,20.10.2010,01975,Store Credit,R012,129.00,,
Credit Sale,20.10.2010,01994,AIServices,,"1,000.00",,
Credit Sale,20.10.2010,02170,Store Credit,R009,"1,950.00",,
Credit Sale,20.10.2010,02496,Store Credit,R019,"1,690.00",,
Credit Sale,20.10.2010,02533,Store Credit,R007,"1,540.00",,
Credit Sale,20.10.2010,02573,Store Credit,R028,"1,270.00",,
Credit Sale,20.10.2010,02603,Store Credit,R028,"1,270.00",,
Credit Sale,20.10.2010,02633,Store Credit,R017,"1,270.00",,
Credit Sale,21.10.2010,00010,Clinical Services,,"1,350.00",,
Credit Sale,21.10.2010,00057,Store Credit,R006,650.00,,
Credit Sale,21.10.2010,00363,Store Credit,R004,193.00,,
Credit Sale,21.10.2010,00502,Store Credit,R009,650.00,,
Credit Sale,21.10.2010,00577,Store Credit,R002,"1,490.00",,
Credit Sale,21.10.2010,00687,Store Credit,R017,"2,200.00",,
Credit Sale,21.10.2010,00768,Store Credit,R022,"1,400.00",,
Credit Sale,21.10.2010,00775,Store Credit,R011,"1,640.00",,
Credit Sale,21.10.2010,01118,Clinical Services,,"3,100.00",,
Credit Sale,21.10.2010,01163,Store Credit,R020,380.00,,
Credit Sale,21.10.2010,01310,Store Credit,R002,"2,540.00",,
Credit Sale,21.10.2010,01342,Store Credit,R017,"1,100.00",,
Credit Sale,21.10.2010,01501,Store Credit,R003,"1,690.00",,
Credit Sale,21.10.2010,01520,Store Credit,R009,193.00,,
Credit Sale,21.10.2010,01553,Store Credit,R006,"1,400.00",,
Credit Sale,21.10.2010,01612,Store Credit,R002,"1,400.00",,
Credit Sale,21.10.2010,01863,Store Credit,R002,420.00,,
Credit Sale,21.10.2010,01989,Store Credit,R009,"1,900.00",,
Credit Sale,21.10.2010,02018,Store Credit,R006,"4,200.00",,
Credit Sale,21.10.2010,02086,Store Credit,R009,"1,250.00",,
Credit Sale,21.10.2010,02184,Store Credit,R017,"1,100.00",,
Credit Sale,21.10.2010,02298,Store Credit,R013,840.00,,
Credit Sale,21.10.2010,02604,Store Credit,R003,298.00,,
Credit Sale,21.10.2010,02691,Store Credit,R017,193.00,,
Credit Sale,21.10.2010,02850,Store Credit,R001,"1,610.00",,
Credit Sale,21.10.2010,02978,Store Credit,R006,129.00,,
Credit Sale,21.10.2010,02992,Store Credit,R022,"1,400.00",,
Credit Sale,21.10.2010,03006,Store Credit,R017,"3,760.00",,
Credit Sale,21.10.2010,03136,Store Credit,R011,650.00,,
Credit Sale,22.10.2010,00240,Store Credit,R004,55.00,,
Credit Sale,22.10.2010,00311,Store Credit,R001,"3,020.00",,
Credit Sale,22.10.2010,00635,Store Credit,R011,"1,400.00",,
Credit Sale,22.10.2010,00655,Store Credit,R005,"2,065.00",,
Credit Sale,22.10.2010,01259,Store Credit,R016,"2,520.00",,
Credit Sale,22.10.2010,01265,Store Credit,R016,"1,715.00",,
Credit Sale,22.10.2010,01345,Store Credit,R004,"2,665.00",,
Credit Sale,22.10.2010,01526,Store Credit,R028,650.00,,
Credit Sale,22.10.2010,01580,Clinical Services,,"1,100.00",,
Credit Sale,22.10.2010,02062,Clinical Services,,"1,300.00",,
Credit Sale,22.10.2010,02062,Store Credit,R007,298.00,,
Credit Sale,22.10.2010,02117,Store Credit,R016,295.00,,
Credit Sale,22.10.2010,02276,Store Credit,R028,"1,270.00",,
Credit Sale,22.10.2010,02277,Store Credit,R028,295.00,,
Credit Sale,22.10.2010,02380,Store Credit,R002,"3,810.00",,
Credit Sale,22.10.2010,02407,Store Credit,R016,295.00,,
Credit Sale,22.10.2010,02411,Store Credit,R011,298.00,,
Credit Sale,22.10.2010,02650,Store Credit,R012,"1,568.00",,
Credit Sale,22.10.2010,02654,Store Credit,R002,"2,110.00",,
Credit Sale,22.10.2010,02776,Store Credit,R007,"1,400.00",,
Credit Sale,22.10.2010,02876,Clinical Services,,"4,300.00",,
Credit Sale,22.10.2010,02892,Clinical Services,,600.00,,
Credit Sale,22.10.2010,02957,Store Credit,R001,"1,820.00",,
Credit Sale,22.10.2010,03165,Store Credit,R003,"1,330.00",,
Credit Sale,23.10.2010,00029,Store Credit,R001,910.00,,
Credit Sale,23.10.2010,00214,Store Credit,R001,500.00,,
Credit Sale,23.10.2010,00214,Store Credit,R009,"1,379.00",,
Credit Sale,23.10.2010,00318,Store Credit,R023,450.00,,
Credit Sale,23.10.2010,00325,Store Credit,R002,450.00,,
Credit Sale,23.10.2010,00388,Store Credit,R001,298.00,,
Credit Sale,23.10.2010,00423,Store Credit,R016,"1,420.00",,
Credit Sale,23.10.2010,00547,Store Credit,R003,120.00,,
Credit Sale,23.10.2010,00650,Store Credit,R009,"1,358.00",,
Credit Sale,23.10.2010,00664,Store Credit,R009,"1,250.00",,
Credit Sale,23.10.2010,01118,Store Credit,R002,756.00,,
Credit Sale,23.10.2010,01460,Store Credit,R003,"1,270.00",,
Credit Sale,23.10.2010,01596,Store Credit,R002,"1,100.00",,
Credit Sale,23.10.2010,01645,Store Credit,R011,650.00,,
Credit Sale,23.10.2010,01770,Store Credit,R003,315.00,,
Credit Sale,23.10.2010,01780,Store Credit,R004,129.00,,
Credit Sale,23.10.2010,01867,Store Credit,R002,450.00,,
Credit Sale,23.10.2010,01905,Store Credit,R009,"2,290.00",,
Credit Sale,23.10.2010,01975,AIServices,,"1,000.00",,
Credit Sale,23.10.2010,02000,Store Credit,R001,"3,920.00",,
Credit Sale,23.10.2010,02180,Store Credit,R005,400.00,,
Credit Sale,23.10.2010,02221,Store Credit,R019,"1,270.00",,
Credit Sale,23.10.2010,02270,Store Credit,R009,"1,420.00",,
Credit Sale,23.10.2010,02384,Store Credit,R019,230.00,,
Credit Sale,23.10.2010,02399,Store Credit,R019,"1,270.00",,
Credit Sale,23.10.2010,02407,Clinical Services,,800.00,,
Credit Sale,23.10.2010,02499,Store Credit,R019,170.00,,
Credit Sale,23.10.2010,02534,Store Credit,R002,450.00,,
Credit Sale,23.10.2010,02743,Store Credit,R011,650.00,,
Credit Sale,23.10.2010,02841,Clinical Services,,"2,500.00",,
Credit Sale,23.10.2010,02904,Store Credit,R002,450.00,,
Credit Sale,23.10.2010,02998,Store Credit,R019,"1,720.00",,
Credit Sale,23.10.2010,03086,Store Credit,R019,450.00,,
Credit Sale,23.10.2010,03184,Store Credit,R015,"1,420.00",,
Credit Sale,24.10.2010,00010,Clinical Services,,"1,000.00",,
Credit Sale,24.10.2010,00034,Store Credit,R003,910.00,,
Credit Sale,24.10.2010,00045,Store Credit,R014,"2,710.00",,
Credit Sale,24.10.2010,00454,Store Credit,R009,"1,270.00",,
Credit Sale,24.10.2010,00454,Store Credit,R009,"1,420.00",,
Credit Sale,24.10.2010,00547,Store Credit,R003,295.00,,
Credit Sale,24.10.2010,01340,Store Credit,R003,120.00,,
Credit Sale,24.10.2010,01732,Store Credit,R017,295.00,,
Credit Sale,24.10.2010,01874,Store Credit,R002,230.00,,
Credit Sale,24.10.2010,02018,AIServices,,"1,000.00",,
Credit Sale,24.10.2010,02035,Store Credit,R008,"1,070.00",,
Credit Sale,24.10.2010,02170,Store Credit,R009,"1,250.00",,
Credit Sale,24.10.2010,02425,Store Credit,R017,"1,100.00",,
Credit Sale,24.10.2010,02604,Clinical Services,,"1,500.00",,
Credit Sale,24.10.2010,02745,Store Credit,R028,"1,270.00",,
Credit Sale,24.10.2010,02852,AIServices,,600.00,,
Credit Sale,24.10.2010,02859,Store Credit,R009,400.00,,
Credit Sale,24.10.2010,02882,Store Credit,R028,"1,270.00",,
Credit Sale,24.10.2010,02892,Store Credit,R028,"1,300.00",,
Credit Sale,24.10.2010,03084,AIServices,,600.00,,
Credit Sale,25.10.2010,00339,Store Credit,R002,"2,050.00",,
Credit Sale,25.10.2010,00498,Store Credit,R001,910.00,,
Credit Sale,25.10.2010,00585,Clinical Services,,"1,000.00",,
Credit Sale,25.10.2010,00608,Clinical Services,,"1,100.00",,
Credit Sale,25.10.2010,00619,Store Credit,R006,"1,810.00",,
Credit Sale,25.10.2010,00680,Store Credit,R028,230.00,,
Credit Sale,25.10.2010,00706,Store Credit,R028,650.00,,
Credit Sale,25.10.2010,00757,Store Credit,R002,650.00,,
Credit Sale,25.10.2010,00794,Store Credit,R011,230.00,,
Credit Sale,25.10.2010,01262,Store Credit,R001,668.00,,
Credit Sale,25.10.2010,01589,Store Credit,R017,910.00,,
Credit Sale,25.10.2010,01763,Store Credit,R004,"2,200.00",,
Credit Sale,25.10.2010,01784,Store Credit,R005,"1,270.00",,
Credit Sale,25.10.2010,01950,Store Credit,R006,"1,400.00",,
Credit Sale,25.10.2010,01998,Store Credit,R006,"2,518.00",,
Credit Sale,25.10.2010,02118,Store Credit,R006,129.00,,
Credit Sale,25.10.2010,02208,Store Credit,R011,450.00,,
Credit Sale,25.10.2010,02336,Store Credit,R019,"1,655.00",,
Credit Sale,25.10.2010,02380,Store Credit,R002,"2,540.00",,
Credit Sale,25.10.2010,02618,Store Credit,R022,650.00,,
Credit Sale,25.10.2010,02633,Store Credit,R017,"1,270.00",,
Credit Sale,25.10.2010,02706,Store Credit,R002,650.00,,
Credit Sale,25.10.2010,02808,Store Credit,R017,"1,100.00",,
Credit Sale,25.10.2010,02998,Store Credit,R019,676.00,,
Credit Sale,26.10.2010,00579,Clinical Services,,"1,100.00",,
Credit Sale,26.10.2010,00710,AIServices,,"1,000.00",,
Credit Sale,26.10.2010,00957,Store Credit,R003,"1,360.00",,
Credit Sale,26.10.2010,01022,Store Credit,R011,650.00,,
Credit Sale,26.10.2010,01077,Clinical Services,,900.00,,
Credit Sale,26.10.2010,01167,Store Credit,R001,"2,320.00",,
Credit Sale,26.10.2010,01220,AIServices,,"1,500.00",,
Credit Sale,26.10.2010,01741,Store Credit,R002,129.00,,
Credit Sale,26.10.2010,01800,Store Credit,R003,"1,270.00",,
Credit Sale,26.10.2010,01905,Clinical Services,,"1,130.00",,
Credit Sale,26.10.2010,01959,Store Credit,R016,"1,420.00",,
Credit Sale,26.10.2010,02250,Store Credit,R019,"1,420.00",,
Credit Sale,26.10.2010,02787,Store Credit,R017,"1,270.00",,
Credit Sale,26.10.2010,02838,Store Credit,R019,910.00,,
Credit Sale,26.10.2010,02850,Store Credit,R001,"5,020.00",,
Credit Sale,26.10.2010,02858,Store Credit,R028,"1,529.00",,
Credit Sale,26.10.2010,02861,Store Credit,R002,230.00,,
Credit Sale,26.10.2010,02897,Store Credit,R019,910.00,,
Credit Sale,26.10.2010,02961,Store Credit,R001,910.00,,
Credit Sale,26.10.2010,03149,Store Credit,R007,190.00,,
Credit Sale,27.10.2010,00025,Store Credit,R001,900.00,,
Credit Sale,27.10.2010,00234,Store Credit,R001,450.00,,
Credit Sale,27.10.2010,00298,Store Credit,R028,748.00,,
Credit Sale,27.10.2010,00680,Store Credit,R028,"1,400.00",,
Credit Sale,27.10.2010,00897,Clinical Services,,"1,760.00",,
Credit Sale,27.10.2010,01060,Store Credit,R028,"1,400.00",,
Credit Sale,27.10.2010,01141,Store Credit,R005,130.00,,
Credit Sale,27.10.2010,01251,Clinical Services,,"1,700.00",,
Credit Sale,27.10.2010,01342,Store Credit,R017,910.00,,
Credit Sale,27.10.2010,01523,Store Credit,R006,230.00,,
Credit Sale,27.10.2010,01597,Store Credit,R001,"16,500.00",,
Credit Sale,27.10.2010,01621,Store Credit,R028,295.00,,
Credit Sale,27.10.2010,01885,Store Credit,R017,"1,270.00",,
Credit Sale,27.10.2010,01994,AIServices,,"7,000.00",,
Credit Sale,27.10.2010,02018,Store Credit,R006,"8,700.00",,
Credit Sale,27.10.2010,02171,Store Credit,R006,230.00,,
Credit Sale,27.10.2010,02226,Store Credit,R020,630.00,,
Credit Sale,27.10.2010,02743,Store Credit,R011,"1,100.00",,
Credit Sale,27.10.2010,02746,Store Credit,R001,"1,593.00",,
Credit Sale,27.10.2010,02746,Store Credit,R001,500.00,,
Credit Sale,27.10.2010,03019,Store Credit,R010,120.00,,
Credit Sale,28.10.2010,00044,Store Credit,R003,"1,270.00",,
Credit Sale,28.10.2010,00096,Clinical Services,,"1,100.00",,
Credit Sale,28.10.2010,00231,Clinical Services,,"1,600.00",,
Credit Sale,28.10.2010,00233,AIServices,,"1,000.00",,
Credit Sale,28.10.2010,01030,Store Credit,R004,745.00,,
Credit Sale,28.10.2010,01054,Store Credit,R004,450.00,,
Credit Sale,28.10.2010,01070,Store Credit,R028,"1,400.00",,
Credit Sale,28.10.2010,01124,Clinical Services,,"1,100.00",,
Credit Sale,28.10.2010,01491,Store Credit,R028,720.00,,
Credit Sale,28.10.2010,01529,Store Credit,R002,450.00,,
Credit Sale,28.10.2010,01556,AIServices,,"1,000.00",,
Credit Sale,28.10.2010,01626,Clinical Services,,"1,760.00",,
Credit Sale,28.10.2010,01744,Store Credit,R025,"1,270.00",,
Credit Sale,28.10.2010,01763,AIServices,,800.00,,
Credit Sale,28.10.2010,01905,Store Credit,R009,945.00,,
Credit Sale,28.10.2010,02030,Store Credit,R004,450.00,,
Credit Sale,28.10.2010,02144,Store Credit,R028,450.00,,
Credit Sale,28.10.2010,02276,Store Credit,R028,"1,400.00",,
Credit Sale,28.10.2010,02380,Clinical Services,,"1,200.00",,
Credit Sale,28.10.2010,02882,Store Credit,R028,450.00,,
Credit Sale,28.10.2010,03174,Store Credit,R028,"2,300.00",,
Credit Sale,29.10.2010,00054,Clinical Services,,"1,760.00",,
Credit Sale,29.10.2010,00388,Store Credit,R001,639.00,,
Credit Sale,29.10.2010,00751,AIServices,,"1,000.00",,
Credit Sale,29.10.2010,00995,Clinical Services,,"2,790.00",,
Credit Sale,29.10.2010,01124,Clinical Services,,"1,700.00",,
Credit Sale,29.10.2010,01167,AIServices,,"1,000.00",,
Credit Sale,29.10.2010,01251,Clinical Services,,600.00,,
Credit Sale,29.10.2010,01763,Store Credit,R004,193.00,,
Credit Sale,29.10.2010,01865,Store Credit,R004,193.00,,
Credit Sale,29.10.2010,01994,Store Credit,R001,"1,195.00",,
Credit Sale,29.10.2010,01998,AIServices,,"2,000.00",,
Credit Sale,29.10.2010,02002,Store Credit,R004,"1,270.00",,
Credit Sale,29.10.2010,02208,Store Credit,R011,650.00,,
Credit Sale,29.10.2010,02336,Store Credit,R019,910.00,,
Credit Sale,29.10.2010,02442,Store Credit,R015,378.00,,
Credit Sale,29.10.2010,02633,AIServices,,"1,000.00",,
Credit Sale,29.10.2010,02643,AIServices,,"1,000.00",,
Credit Sale,29.10.2010,02649,Store Credit,R028,126.00,,
Credit Sale,29.10.2010,02676,Store Credit,R004,"1,720.00",,
Credit Sale,29.10.2010,02927,Store Credit,R002,"1,850.00",,
Credit Sale,29.10.2010,03124,Store Credit,R028,193.00,,
Credit Sale,30.10.2010,00706,AIServices,,800.00,,
Credit Sale,30.10.2010,01975,AIServices,,"1,000.00",,
Credit Sale,30.10.2010,02030,Store Credit,R004,910.00,,
Credit Sale,30.10.2010,02170,Store Credit,R009,129.00,,
